season,checkpoint,team_id,player_id,player_name,age,throws_bats,position,role,proj_pa,proj_ip,steamer_war,zips_war,dc_war,xwoba,barrel_pct,hard_hit_pct,exit_velocity,chase_pct,stuff_plus,location_plus,framing_runs,def_runs,injury_risk
2013,opening_day,MIA,MIA2013o05,MIA Player 05,30.9097,R/R,SS,position_player,550.4718,0.0000,2.5762,2.3244,2.4752,0.3218,9.0438,41.2234,89.6212,30.7632,0.0000,0.0000,0.0000,0.4412,0.0958
2013,opening_day,MIA,MIA2013o06,MIA Player 06,20.5536,R/L,LF,position_player,570.4307,0.0000,2.3188,1.9154,2.1238,0.3024,9.8927,40.7359,87.5657,33.9339,0.0000,0.0000,0.0000,-1.1966,0.0664
2013,opening_day,MIA,MIA2013o07,MIA Player 07,29.3856,R/R,CF,position_player,402.7881,0.0000,1.1800,1.1540,1.5681,0.2968,12.6049,40.3997,87.3353,24.6967,0.0000,0.0000,0.0000,-1.7206,0.0426
2013,opening_day,MIA,MIA2013o08,MIA Player 08,22.0001,R/R,RF,position_player,602.6616,0.0000,1.4908,1.5766,1.5016,0.3566,11.0292,36.0441,89.7007,35.9732,0.0000,0.0000,0.0000,-0.2885,0.0395
2013,opening_day,MIA,MIA2013o09,MIA Player 09,34.0713,R/L,DH,position_player,520.4307,0.0000,1.2381,0.9529,0.9376,0.3608,16.7151,41.8759,91.3486,28.3199,0.0000,0.0000,0.0000,-7.0191,0.0959
2013,opening_day,MIA,MIA2013o10,MIA Player 10,25.4199,R/R,OF,bench,238.9763,0.0000,1.7889,1.6808,1.7645,0.3357,11.1468,46.8569,89.2857,21.4576,0.0000,0.0000,0.0000,-5.1771,0.1410
2013,opening_day,MIA,MIA2013o11,MIA Player 11,30.9044,R/L,IF,bench,278.8418,0.0000,1.3125,1.1954,1.0520,0.3986,5.1952,39.7942,88.8753,29.3804,0.0000,0.0000,0.0000,7.1509,0.0603
2013,opening_day,MIA,MIA2013o12,MIA Player 12,30.3602,L/R,C,bench,193.3686,0.0000,0.9441,0.7356,0.9227,0.3679,7.3343,36.0258,88.3412,29.2921,0.0000,0.0000,-2.1229,-4.7159,0.1113
2013,opening_day,MIA,MIA2013o13,MIA Player 13,29.7124,R/L,UT,bench,221.8227,0.0000,0.3321,0.0629,0.1016,0.3262,1.8968,36.6468,91.2410,34.0072,0.0000,0.0000,0.0000,-3.4552,0.1672
2013,opening_day,MIA,MIA2013o14,MIA Player 14,29.4711,S/R,SP1,starter,0.0000,45.0000,0.0953,-0.2296,0.0847,0.0000,0.0000,0.0000,0.0000,0.0000,102.3629,99.5321,0.0000,0.0000,0.1935
2013,opening_day,MIA,MIA2013o15,MIA Player 15,30.3483,L/R,SP2,starter,0.0000,45.0000,0.1288,0.2372,0.2168,0.0000,0.0000,0.0000,0.0000,0.0000,92.4353,103.9073,0.0000,0.0000,0.0129
2013,opening_day,MIA,MIA2013o16,MIA Player 16,33.5556,R/R,SP3,starter,0.0000,45.0000,-0.1431,-0.3101,-0.2094,0.0000,0.0000,0.0000,0.0000,0.0000,92.1762,102.7489,0.0000,0.0000,0.1376
2013,opening_day,MIA,MIA2013o17,MIA Player 17,33.3726,L/L,SP4,starter,0.0000,45.0000,0.0215,-0.3450,-0.3925,0.0000,0.0000,0.0000,0.0000,0.0000,96.2185,106.1052,0.0000,0.0000,0.1056
2013,opening_day,MIA,MIA2013o18,MIA Player 18,28.0844,S/R,SP5,starter,0.0000,45.0000,-0.1002,-0.2169,-0.2554,0.0000,0.0000,0.0000,0.0000,0.0000,84.5992,90.7281,0.0000,0.0000,0.2054
2013,opening_day,MIA,MIA2013o19,MIA Player 19,26.2987,S/R,SP6,starter,0.0000,45.0000,0.4440,1.0428,0.5746,0.0000,0.0000,0.0000,0.0000,0.0000,103.8342,116.3883,0.0000,0.0000,0.1516
2013,opening_day,MIA,MIA2013o20,MIA Player 20,28.7619,S/R,SP7,starter,0.0000,45.0000,0.2676,0.3772,0.5023,0.0000,0.0000,0.0000,0.0000,0.0000,111.8936,90.7125,0.0000,0.0000,0.1440
2013,opening_day,MIA,MIA2013o21,MIA Player 21,29.1340,R/R,RP1,reliever,0.0000,66.4302,1.0241,0.7323,0.8823,0.0000,0.0000,0.0000,0.0000,0.0000,84.1156,100.4474,0.0000,0.0000,0.0823
2013,opening_day,MIA,MIA2013o22,MIA Player 22,25.3996,L/R,RP2,reliever,0.0000,41.0488,0.9206,1.1192,0.8410,0.0000,0.0000,0.0000,0.0000,0.0000,98.0665,103.2234,0.0000,0.0000,0.2151
2013,opening_day,MIA,MIA2013o23,MIA Player 23,27.4884,L/L,RP3,reliever,0.0000,54.3226,0.7045,0.2023,0.2779,0.0000,0.0000,0.0000,0.0000,0.0000,103.9314,99.2348,0.0000,0.0000,0.1635
2013,opening_day,MIA,MIA2013o24,MIA Player 24,27.8292,L/L,RP4,reliever,0.0000,62.4499,0.9554,0.6059,0.7943,0.0000,0.0000,0.0000,0.0000,0.0000,107.1962,101.1671,0.0000,0.0000,0.0691
2013,opening_day,MIA,MIA2013o25,MIA Player 25,30.0992,L/R,RP5,reliever,0.0000,72.7253,0.7499,0.8814,0.8278,0.0000,0.0000,0.0000,0.0000,0.0000,102.1934,101.7994,0.0000,0.0000,0.1567
2013,opening_day,MIA,MIA2013o26,MIA Player 26,30.6622,L/R,RP6,reliever,0.0000,54.7810,0.4353,0.6145,0.7529,0.0000,0.0000,0.0000,0.0000,0.0000,111.5422,99.2050,0.0000,0.0000,0.0109
2013,opening_day,MIA,MIA2013o27,MIA Player 27,27.2819,R/R,RP7,reliever,0.0000,52.0720,0.4454,0.1396,0.4392,0.0000,0.0000,0.0000,0.0000,0.0000,94.7410,89.4855,0.0000,0.0000,0.1190
2013,opening_day,MIA,MIA2013o28,MIA Player 28,25.9634,R/L,RP8,reliever,0.0000,66.7067,-0.0099,0.2847,0.4082,0.0000,0.0000,0.0000,0.0000,0.0000,108.2291,94.5356,0.0000,0.0000,0.1644
2013,opening_day,MIA,MIA2013o29,MIA Player 29,29.1539,L/R,RP9,reliever,0.0000,52.7382,0.6172,0.5515,0.3159,0.0000,0.0000,0.0000,0.0000,0.0000,103.8281,96.7961,0.0000,0.0000,0.0127
2013,opening_day,MIA,MIA2013o30,MIA Player 30,31.1664,R/L,CALL,callup,168.3603,0.0000,0.1616,0.2758,0.1337,0.3084,7.6390,38.9939,90.9098,25.6903,0.0000,0.0000,0.0000,-0.9956,0.1737
2013,opening_day,MIA,MIA2013o31,MIA Player 31,27.4879,L/L,CALL,callup,0.0000,29.4273,0.1314,-0.4848,0.0702,0.3156,7.4447,37.4509,86.8690,32.8052,0.0000,0.0000,0.0000,5.5473,0.0451
2013,opening_day,MIA,MIA2013o32,MIA Player 32,27.4659,R/L,CALL,callup,201.2921,0.0000,0.2859,-0.3356,-0.2999,0.2941,9.5760,39.7170,86.8273,31.0758,0.0000,0.0000,0.0000,-1.6495,0.2188
2013,opening_day,MIA,MIA2013o33,MIA Player 33,24.1628,L/L,CALL,callup,185.3851,0.0000,-0.2165,-0.0716,0.2017,0.2866,6.0493,36.7347,91.2903,32.8756,0.0000,0.0000,0.0000,0.1689,0.0974
2013,opening_day,MIL,MIL2013o01,MIL Player 01,35.6768,R/L,C,position_player,584.0635,0.0000,3.1786,3.4852,3.2241,0.3644,12.6202,41.4864,90.0785,27.9469,0.0000,0.0000,3.6764,6.1242,0.0472
2013,opening_day,MIL,MIL2013o02,MIL Player 02,28.6464,L/L,1B,position_player,648.7632,0.0000,3.2314,3.5419,3.2306,0.3816,12.8447,40.7873,91.6878,29.6147,0.0000,0.0000,0.0000,-2.3231,0.0100
2013,opening_day,MIL,MIL2013o03,MIL Player 03,29.5221,S/R,2B,position_player,529.2880,0.0000,3.0244,3.2992,3.0128,0.3452,11.2372,41.0721,89.1895,22.5897,0.0000,0.0000,0.0000,-5.3086,0.0514
2013,opening_day,MIL,MIL2013o04,MIL Player 04,26.6872,S/R,3B,position_player,685.4233,0.0000,2.7423,2.8668,2.6243,0.3312,8.6571,37.8927,88.8737,26.5837,0.0000,0.0000,0.0000,-5.7004,0.2223
2013,opening_day,MIL,MIL2013o05,MIL Player 05,27.9829,S/R,SS,position_player,667.7761,0.0000,2.2845,2.5531,2.3961,0.3250,14.6810,41.0959,86.0042,30.0489,0.0000,0.0000,0.0000,-2.8801,0.1969
2013,opening_day,MIL,MIL2013o06,MIL Player 06,32.4674,R/R,LF,position_player,651.1610,0.0000,2.1002,2.3450,1.7994,0.3310,14.8964,52.2352,88.5831,31.6885,0.0000,0.0000,0.0000,-1.1995,0.0327
2013,opening_day,MIL,MIL2013o07,MIL Player 07,29.6790,S/R,CF,position_player,600.2803,0.0000,2.4903,2.1394,2.2248,0.3923,7.6872,45.7172,89.9170,23.7409,0.0000,0.0000,0.0000,-3.9358,0.0799
2013,opening_day,MIL,MIL2013o08,MIL Player 08,31.8367,S/R,RF,position_player,384.4440,0.0000,2.0539,2.1067,2.1731,0.3351,15.3787,52.0660,91.2384,32.2524,0.0000,0.0000,0.0000,-1.5451,0.0100
2013,opening_day,MIL,MIL2013o09,MIL Player 09,24.7878,S/R,DH,position_player,603.0876,0.0000,1.9542,1.4267,1.6523,0.3025,10.8606,52.9246,90.5962,26.9804,0.0000,0.0000,0.0000,0.3185,0.0987
2013,opening_day,MIL,MIL2013o10,MIL Player 10,28.1297,R/R,OF,bench,143.7088,0.0000,1.0632,1.4794,1.4654,0.3729,10.1965,36.8329,89.1347,29.7587,0.0000,0.0000,0.0000,-2.2170,0.0379
2013,opening_day,MIL,MIL2013o11,MIL Player 11,31.2605,S/R,IF,bench,292.0816,0.0000,0.9086,1.0247,0.9152,0.3025,9.4397,40.5852,88.4062,24.5313,0.0000,0.0000,0.0000,-7.2814,0.0100
2013,opening_day,MIL,MIL2013o12,MIL Player 12,26.2808,L/R,C,bench,194.2501,0.0000,1.1651,1.4868,0.9460,0.3093,10.7337,35.0700,89.3786,28.6133,0.0000,0.0000,2.6627,-5.2730,0.1781
2013,opening_day,MIL,MIL2013o13,MIL Player 13,27.9199,R/R,UT,bench,178.4194,0.0000,0.3063,0.5534,0.2334,0.2850,9.2799,39.6590,88.2096,33.6869,0.0000,0.0000,0.0000,1.3743,0.0100
2013,opening_day,MIL,MIL2013o14,MIL Player 14,32.8040,R/R,SP1,starter,0.0000,45.0000,-0.0979,-0.0683,0.4077,0.0000,0.0000,0.0000,0.0000,0.0000,100.8471,109.5557,0.0000,0.0000,0.2025
2013,opening_day,MIL,MIL2013o15,MIL Player 15,26.1451,L/L,SP2,starter,0.0000,45.0000,-0.2509,0.2797,0.1712,0.0000,0.0000,0.0000,0.0000,0.0000,91.9918,97.6993,0.0000,0.0000,0.0231
2013,opening_day,MIL,MIL2013o16,MIL Player 16,34.3637,R/L,SP3,starter,0.0000,45.0000,0.3731,0.4706,0.3969,0.0000,0.0000,0.0000,0.0000,0.0000,97.6809,108.2890,0.0000,0.0000,0.0793
2013,opening_day,MIL,MIL2013o17,MIL Player 17,28.7553,L/R,SP4,starter,0.0000,45.0000,0.0330,0.3489,0.3634,0.0000,0.0000,0.0000,0.0000,0.0000,92.0269,95.5982,0.0000,0.0000,0.1685
2013,opening_day,MIL,MIL2013o18,MIL Player 18,30.7937,L/R,SP5,starter,0.0000,45.0000,0.9374,1.0362,0.8793,0.0000,0.0000,0.0000,0.0000,0.0000,107.6175,98.6711,0.0000,0.0000,0.0959
2013,opening_day,MIL,MIL2013o19,MIL Player 19,31.2551,S/R,SP6,starter,0.0000,45.0000,-0.1434,0.2410,-0.1373,0.0000,0.0000,0.0000,0.0000,0.0000,96.6649,92.3584,0.0000,0.0000,0.0664
2013,opening_day,MIL,MIL2013o20,MIL Player 20,30.4451,S/R,SP7,starter,0.0000,45.0000,-0.3330,-0.1412,0.2148,0.0000,0.0000,0.0000,0.0000,0.0000,100.0136,85.0866,0.0000,0.0000,0.0100
2013,opening_day,MIL,MIL2013o21,MIL Player 21,23.6653,L/R,RP1,reliever,0.0000,58.2226,1.2615,1.5403,1.6119,0.0000,0.0000,0.0000,0.0000,0.0000,112.8287,106.7421,0.0000,0.0000,0.1017
2013,opening_day,MIL,MIL2013o22,MIL Player 22,30.1110,L/R,RP2,reliever,0.0000,53.3497,1.6438,0.9924,1.7753,0.0000,0.0000,0.0000,0.0000,0.0000,109.9938,86.4506,0.0000,0.0000,0.0404
2013,opening_day,MIL,MIL2013o23,MIL Player 23,34.6273,L/R,RP3,reliever,0.0000,68.8858,1.6100,1.0315,1.6179,0.0000,0.0000,0.0000,0.0000,0.0000,115.5045,102.9011,0.0000,0.0000,0.0100
2013,opening_day,MIL,MIL2013o24,MIL Player 24,28.7798,L/R,RP4,reliever,0.0000,62.8741,1.1097,0.9021,0.8903,0.0000,0.0000,0.0000,0.0000,0.0000,95.3244,95.7300,0.0000,0.0000,0.0794
2013,opening_day,MIL,MIL2013o25,MIL Player 25,26.6454,L/R,RP5,reliever,0.0000,56.7475,0.5303,0.8044,0.8097,0.0000,0.0000,0.0000,0.0000,0.0000,104.1004,99.6311,0.0000,0.0000,0.0100
2013,opening_day,MIL,MIL2013o26,MIL Player 26,27.3784,R/L,RP6,reliever,0.0000,45.8203,1.1482,1.2978,1.0280,0.0000,0.0000,0.0000,0.0000,0.0000,82.0767,103.7440,0.0000,0.0000,0.0867
2013,opening_day,MIL,MIL2013o27,MIL Player 27,33.9537,S/R,RP7,reliever,0.0000,54.7262,0.3706,0.6575,0.8642,0.0000,0.0000,0.0000,0.0000,0.0000,103.3162,110.1057,0.0000,0.0000,0.1311
2013,opening_day,MIL,MIL2013o28,MIL Player 28,30.0049,L/R,RP8,reliever,0.0000,48.0142,1.1711,1.0136,1.1238,0.0000,0.0000,0.0000,0.0000,0.0000,104.5605,99.8283,0.0000,0.0000,0.0312
2013,opening_day,MIL,MIL2013o29,MIL Player 29,28.0846,S/R,RP9,reliever,0.0000,49.5168,0.4517,0.5465,0.3666,0.0000,0.0000,0.0000,0.0000,0.0000,85.6640,91.0540,0.0000,0.0000,0.0260
2013,opening_day,MIL,MIL2013o30,MIL Player 30,33.3745,R/L,CALL,callup,180.0223,0.0000,0.2121,0.7948,0.3926,0.3262,13.0640,43.0589,91.5613,30.6348,0.0000,0.0000,0.0000,-1.7353,0.0100
2013,opening_day,MIL,MIL2013o31,MIL Player 31,29.7014,S/R,CALL,callup,0.0000,14.3184,0.4329,0.1343,-0.0858,0.3131,8.9150,33.7607,88.4347,31.6153,0.0000,0.0000,0.0000,2.2285,0.0100
2013,opening_day,MIL,MIL2013o32,MIL Player 32,25.7236,L/R,CALL,callup,0.0000,36.3631,0.2158,0.5653,0.2642,0.3089,3.0662,42.3272,87.1154,23.1611,0.0000,0.0000,0.0000,4.4527,0.1931
2013,opening_day,MIL,MIL2013o33,MIL Player 33,21.8360,L/L,CALL,callup,0.0000,25.8133,0.1132,0.6408,-0.0767,0.3148,8.5990,47.4634,87.5372,24.4070,0.0000,0.0000,0.0000,-3.1013,0.0324
2013,opening_day,MIN,MIN2013o01,MIN Player 01,35.6529,R/L,C,position_player,590.3104,0.0000,1.8351,1.4678,1.3653,0.3804,11.5666,41.9340,89.3694,24.5936,0.0000,0.0000,-4.2385,-1.8384,0.0160
2013,opening_day,MIN,MIN2013o02,MIN Player 02,27.2572,S/R,1B,position_player,453.0279,0.0000,1.6377,1.3529,1.3977,0.3162,12.3642,39.3529,86.1248,22.0262,0.0000,0.0000,0.0000,3.7213,0.2037
2013,opening_day,MIN,MIN2013o03,MIN Player 03,34.3483,L/L,2B,position_player,492.7005,0.0000,1.5328,1.5486,1.2178,0.3871,11.0751,45.5099,87.3440,29.2413,0.0000,0.0000,0.0000,-5.1982,0.1696
2013,opening_day,MIN,MIN2013o04,MIN Player 04,23.9124,L/L,3B,position_player,656.8398,0.0000,0.4052,0.0555,-0.1404,0.3750,8.9654,45.7524,86.9266,29.9223,0.0000,0.0000,0.0000,-3.5712,0.0983
2013,opening_day,MIN,MIN2013o05,MIN Player 05,30.1642,L/R,SS,position_player,543.0813,0.0000,0.8432,0.6158,0.8220,0.3356,9.7732,36.5507,91.4027,31.9367,0.0000,0.0000,0.0000,4.0351,0.1575
2013,opening_day,MIN,MIN2013o06,MIN Player 06,31.1208,R/R,LF,position_player,493.3166,0.0000,0.8834,0.5860,0.3945,0.3433,6.3348,41.4676,89.7518,29.7622,0.0000,0.0000,0.0000,-0.1968,0.0559
2013,opening_day,MIN,MIN2013o07,MIN Player 07,24.9816,S/R,CF,position_player,524.9679,0.0000,1.0062,0.3709,0.4023,0.3230,9.6412,38.6344,89.8465,31.3214,0.0000,0.0000,0.0000,-0.5331,0.1083
2013,opening_day,MIN,MIN2013o08,MIN Player 08,27.9294,L/L,RF,position_player,520.2114,0.0000,0.8674,1.1980,0.5943,0.3624,8.6685,45.3913,89.8198,26.4135,0.0000,0.0000,0.0000,0.0689,0.0917
2013,opening_day,MIN,MIN2013o09,MIN Player 09,26.9945,R/R,DH,position_player,533.4001,0.0000,0.4802,0.5868,0.5049,0.3549,7.5794,38.1649,86.7705,29.5161,0.0000,0.0000,0.0000,-5.1578,0.2145
2013,opening_day,MIN,MIN2013o10,MIN Player 10,35.4633,S/R,OF,bench,340.4205,0.0000,0.3848,0.7071,0.4482,0.3379,6.7170,37.1204,91.7438,27.7113,0.0000,0.0000,0.0000,2.5204,0.0100
2013,opening_day,MIN,MIN2013o11,MIN Player 11,30.5343,L/L,IF,bench,302.2520,0.0000,0.7086,0.6435,0.4901,0.2998,7.5278,40.5673,87.0896,29.9890,0.0000,0.0000,0.0000,-4.7833,0.0946
2013,opening_day,MIN,MIN2013o12,MIN Player 12,23.9212,L/L,C,bench,284.4579,0.0000,0.3918,0.5924,0.7803,0.3020,12.3324,47.1770,89.3972,25.9082,0.0000,0.0000,-4.8578,-2.9728,0.1131
2013,opening_day,MIN,MIN2013o13,MIN Player 13,33.0461,S/R,UT,bench,120.0000,0.0000,0.4411,0.2793,-0.0197,0.2842,3.4795,44.3177,87.6693,26.2444,0.0000,0.0000,0.0000,-4.4469,0.0998
2013,opening_day,MIN,MIN2013o14,MIN Player 14,26.4706,L/L,SP1,starter,0.0000,85.0778,0.3247,0.4857,0.5040,0.0000,0.0000,0.0000,0.0000,0.0000,92.7227,94.2621,0.0000,0.0000,0.1114
2013,opening_day,MIN,MIN2013o15,MIN Player 15,28.6050,L/R,SP2,starter,0.0000,45.0000,0.1158,0.2397,0.2125,0.0000,0.0000,0.0000,0.0000,0.0000,88.5388,100.0232,0.0000,0.0000,0.0581
2013,opening_day,MIN,MIN2013o16,MIN Player 16,30.5490,L/L,SP3,starter,0.0000,45.0000,0.4470,0.3569,-0.1059,0.0000,0.0000,0.0000,0.0000,0.0000,106.0842,91.4265,0.0000,0.0000,0.1373
2013,opening_day,MIN,MIN2013o17,MIN Player 17,27.2241,L/L,SP4,starter,0.0000,45.0000,0.8985,0.4807,0.9759,0.0000,0.0000,0.0000,0.0000,0.0000,92.4080,106.0928,0.0000,0.0000,0.1043
2013,opening_day,MIN,MIN2013o18,MIN Player 18,24.3212,R/R,SP5,starter,0.0000,45.0000,0.5393,0.5038,0.7830,0.0000,0.0000,0.0000,0.0000,0.0000,89.8028,101.7871,0.0000,0.0000,0.1373
2013,opening_day,MIN,MIN2013o19,MIN Player 19,25.5017,L/R,SP6,starter,0.0000,45.0000,0.0868,0.0264,0.2688,0.0000,0.0000,0.0000,0.0000,0.0000,108.1358,103.3730,0.0000,0.0000,0.1184
2013,opening_day,MIN,MIN2013o20,MIN Player 20,28.0633,R/L,SP7,starter,0.0000,45.0000,-0.2165,0.1280,-0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,98.9375,96.4367,0.0000,0.0000,0.0987
2013,opening_day,MIN,MIN2013o21,MIN Player 21,28.2433,L/L,RP1,reliever,0.0000,60.3255,0.3703,0.4033,0.6770,0.0000,0.0000,0.0000,0.0000,0.0000,99.4767,91.1325,0.0000,0.0000,0.2756
2013,opening_day,MIN,MIN2013o22,MIN Player 22,27.3328,R/L,RP2,reliever,0.0000,55.7123,0.7464,0.7691,0.6237,0.0000,0.0000,0.0000,0.0000,0.0000,123.6991,97.7720,0.0000,0.0000,0.2204
2013,opening_day,MIN,MIN2013o23,MIN Player 23,32.6275,R/R,RP3,reliever,0.0000,54.9141,0.2898,0.5437,0.2709,0.0000,0.0000,0.0000,0.0000,0.0000,93.2074,86.3710,0.0000,0.0000,0.0452
2013,opening_day,MIN,MIN2013o24,MIN Player 24,30.7644,L/R,RP4,reliever,0.0000,59.2350,0.2093,0.3573,0.7731,0.0000,0.0000,0.0000,0.0000,0.0000,107.3457,94.6506,0.0000,0.0000,0.1590
2013,opening_day,MIN,MIN2013o25,MIN Player 25,30.3015,L/R,RP5,reliever,0.0000,67.9171,0.4774,0.5186,0.5487,0.0000,0.0000,0.0000,0.0000,0.0000,89.7277,117.1107,0.0000,0.0000,0.1074
2013,opening_day,MIN,MIN2013o26,MIN Player 26,30.0897,L/R,RP6,reliever,0.0000,59.9731,0.1406,0.7689,0.2387,0.0000,0.0000,0.0000,0.0000,0.0000,90.3874,107.0424,0.0000,0.0000,0.0783
2013,opening_day,MIN,MIN2013o27,MIN Player 27,24.7008,S/R,RP7,reliever,0.0000,41.6865,0.6972,0.4681,0.4200,0.0000,0.0000,0.0000,0.0000,0.0000,105.9216,111.6473,0.0000,0.0000,0.0842
2013,opening_day,MIN,MIN2013o28,MIN Player 28,28.2428,L/L,RP8,reliever,0.0000,57.9840,0.2336,0.0911,-0.0823,0.0000,0.0000,0.0000,0.0000,0.0000,100.7072,103.1185,0.0000,0.0000,0.2428
2013,opening_day,MIN,MIN2013o29,MIN Player 29,29.0053,L/L,RP9,reliever,0.0000,47.0679,0.5280,0.0558,0.1857,0.0000,0.0000,0.0000,0.0000,0.0000,128.0000,95.8691,0.0000,0.0000,0.1028
2013,opening_day,MIN,MIN2013o30,MIN Player 30,28.2916,R/R,CALL,callup,98.5173,0.0000,0.7028,0.4522,0.5839,0.3452,7.0007,35.4543,87.2834,30.5589,0.0000,0.0000,0.0000,0.7979,0.0100
2013,opening_day,MIN,MIN2013o31,MIN Player 31,24.8431,S/R,CALL,callup,0.0000,34.3743,0.6357,0.4271,0.1966,0.3623,12.8024,42.8045,92.4674,26.4613,0.0000,0.0000,0.0000,6.0204,0.1145
2013,opening_day,MIN,MIN2013o32,MIN Player 32,26.6804,S/R,CALL,callup,0.0000,24.9788,-0.1819,-0.1092,-0.1521,0.3285,9.2224,33.7624,90.9109,30.1871,0.0000,0.0000,0.0000,-2.3972,0.1692
2013,opening_day,MIN,MIN2013o33,MIN Player 33,26.8400,S/R,CALL,callup,0.0000,29.2725,0.3445,0.1613,-0.2252,0.3214,8.2379,32.7781,85.2723,32.5950,0.0000,0.0000,0.0000,-0.3320,0.0291
2013,opening_day,NYM,NYM2013o01,NYM Player 01,26.5283,L/R,C,position_player,604.1021,0.0000,2.9891,2.6336,2.9921,0.3643,13.2380,38.7565,88.8005,29.7249,0.0000,0.0000,-2.1251,-0.1338,0.1819
2013,opening_day,NYM,NYM2013o02,NYM Player 02,28.9094,R/L,1B,position_player,584.0944,0.0000,2.7947,2.7703,2.4211,0.3264,16.4935,36.5123,90.4803,28.1552,0.0000,0.0000,0.0000,-3.6262,0.1594
2013,opening_day,NYM,NYM2013o03,NYM Player 03,34.6446,R/R,2B,position_player,490.3695,0.0000,2.1898,2.2927,2.2161,0.3068,14.8442,44.3433,89.2459,28.7339,0.0000,0.0000,0.0000,4.1671,0.1451
2013,opening_day,NYM,NYM2013o04,NYM Player 04,31.3405,S/R,3B,position_player,364.2594,0.0000,1.9518,2.1821,1.9373,0.3673,5.4208,33.9811,88.1957,22.7572,0.0000,0.0000,0.0000,3.2270,0.1556
2013,opening_day,NYM,NYM2013o05,NYM Player 05,25.3893,R/L,SS,position_player,482.8056,0.0000,1.5046,2.2048,2.0988,0.3605,10.3543,38.9014,89.8619,22.6118,0.0000,0.0000,0.0000,-4.8663,0.1220
2013,opening_day,NYM,NYM2013o06,NYM Player 06,29.9995,L/R,LF,position_player,647.1437,0.0000,2.2592,2.2843,1.8704,0.3497,12.4370,40.3395,91.8342,30.9313,0.0000,0.0000,0.0000,1.3241,0.1420
2013,opening_day,NYM,NYM2013o07,NYM Player 07,31.3079,R/L,CF,position_player,680.1711,0.0000,0.8241,1.3316,1.0552,0.3215,10.4403,41.5840,91.2593,33.6116,0.0000,0.0000,0.0000,-3.6376,0.0100
2013,opening_day,NYM,NYM2013o08,NYM Player 08,30.8529,L/R,RF,position_player,684.2618,0.0000,1.6033,1.8857,1.4072,0.3291,12.0850,38.7813,88.1456,33.6836,0.0000,0.0000,0.0000,-7.7023,0.0749
2013,opening_day,NYM,NYM2013o09,NYM Player 09,26.9198,R/L,DH,position_player,558.6348,0.0000,1.6924,1.7741,1.5855,0.3567,6.6083,40.4864,90.0802,30.9041,0.0000,0.0000,0.0000,-5.9204,0.1222
2013,opening_day,NYM,NYM2013o10,NYM Player 10,24.7193,L/L,OF,bench,344.7707,0.0000,1.1487,1.3849,1.4762,0.3420,6.4047,42.0395,87.1825,26.8957,0.0000,0.0000,0.0000,-1.5827,0.0627
2013,opening_day,NYM,NYM2013o11,NYM Player 11,25.3905,L/R,IF,bench,238.8570,0.0000,0.0842,0.0603,0.4436,0.3156,11.2889,34.2285,90.0721,29.4289,0.0000,0.0000,0.0000,0.4962,0.1387
2013,opening_day,NYM,NYM2013o12,NYM Player 12,24.5719,R/R,C,bench,269.4175,0.0000,0.9322,0.4022,0.7462,0.3663,9.5696,46.9918,88.2760,26.0778,0.0000,0.0000,-0.4409,-3.8801,0.2083
2013,opening_day,NYM,NYM2013o13,NYM Player 13,20.0000,R/L,UT,bench,146.9555,0.0000,0.3717,0.1643,0.6192,0.2894,9.7328,38.4772,89.6524,24.7286,0.0000,0.0000,0.0000,-0.6632,0.0100
2013,opening_day,NYM,NYM2013o14,NYM Player 14,28.1309,S/R,SP1,starter,0.0000,45.0000,-0.2201,0.4410,-0.4756,0.0000,0.0000,0.0000,0.0000,0.0000,97.7245,92.0445,0.0000,0.0000,0.1055
2013,opening_day,NYM,NYM2013o15,NYM Player 15,25.3019,S/R,SP2,starter,0.0000,45.0000,0.9156,0.9680,0.7967,0.0000,0.0000,0.0000,0.0000,0.0000,106.5982,107.7414,0.0000,0.0000,0.1057
2013,opening_day,NYM,NYM2013o16,NYM Player 16,26.5899,L/L,SP3,starter,0.0000,45.0000,-0.1751,-0.0997,0.0441,0.0000,0.0000,0.0000,0.0000,0.0000,103.4191,98.0034,0.0000,0.0000,0.2425
2013,opening_day,NYM,NYM2013o17,NYM Player 17,24.6716,S/R,SP4,starter,0.0000,45.0000,-0.3025,-0.0046,0.2906,0.0000,0.0000,0.0000,0.0000,0.0000,99.5770,105.0707,0.0000,0.0000,0.0100
2013,opening_day,NYM,NYM2013o18,NYM Player 18,29.8567,L/R,SP5,starter,0.0000,45.0000,0.5068,0.1374,0.3435,0.0000,0.0000,0.0000,0.0000,0.0000,116.9982,93.3144,0.0000,0.0000,0.0846
2013,opening_day,NYM,NYM2013o19,NYM Player 19,26.7802,L/R,SP6,starter,0.0000,45.0000,-0.5088,-0.5252,-0.4061,0.0000,0.0000,0.0000,0.0000,0.0000,104.4080,104.2603,0.0000,0.0000,0.1193
2013,opening_day,NYM,NYM2013o20,NYM Player 20,26.7189,L/R,SP7,starter,0.0000,45.0000,0.3257,0.2903,-0.0352,0.0000,0.0000,0.0000,0.0000,0.0000,79.1192,90.1696,0.0000,0.0000,0.0343
